datasetID,site,spRich,nTime,meanAbundance,scale,taxa,area,Raw_spatial_grain,Raw_spatial_grain_unit
258,maxgrain_3BF_8,11,9,20.35555556,3,Plant,0.25,0.25,m2
258,maxgrain_3BF_80,12,9,31.32222222,3,Plant,0.25,0.25,m2
258,maxgrain_3BF_82,12,9,10.51111111,3,Plant,0.25,0.25,m2
258,maxgrain_3BF_84,11,9,39.46666667,3,Plant,0.25,0.25,m2
258,maxgrain_3BF_90,12,9,18.21111111,3,Plant,0.25,0.25,m2
258,maxgrain_3BF_92,17,9,18.4,3,Plant,0.25,0.25,m2
258,maxgrain_3BF_94,10,9,27.82222222,3,Plant,0.25,0.25,m2
258,maxgrain_3BF_96,12,9,44.58888889,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_10,18,9,17.03333333,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_102,13,9,33.62222222,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_104,17,9,30.15555556,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_106,14,9,16.06666667,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_108,15,9,38.14444444,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_114,19,9,57.82222222,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_116,20,9,41.12222222,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_118,19,9,42.08888889,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_12,18,9,20.64444444,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_120,19,9,26.64444444,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_126,21,8,44.45,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_128,17,9,54.93333333,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_130,25,9,28.1,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_132,14,9,61.04444444,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_138,18,9,44.62222222,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_140,22,9,59.8,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_142,20,9,42.26666667,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_144,17,9,24.14444444,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_18,23,9,49.07777778,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_20,18,9,58.51111111,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_22,24,9,18.57777778,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_24,16,9,41.84444444,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_30,17,8,43.2625,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_32,19,9,26.76666667,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_34,21,9,19.41111111,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_36,16,9,19.55555556,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_42,16,9,40.35555556,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_44,11,9,30.82222222,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_46,20,9,40.27777778,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_48,19,8,45.675,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_54,22,8,29.975,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_56,21,9,44.96666667,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_58,30,9,47.87777778,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_6,14,9,47.15555556,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_60,20,9,45.54444444,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_66,17,9,26.38888889,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_68,12,9,27.05555556,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_70,14,8,60.825,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_72,18,9,28.75555556,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_78,22,9,39.41111111,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_8,13,9,35.66666667,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_80,10,9,34.24444444,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_82,10,9,30.01111111,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_84,18,8,64.775,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_90,25,9,26.23333333,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_92,17,9,37.71111111,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_94,15,9,33.36666667,3,Plant,0.25,0.25,m2
258,maxgrain_3BO_96,16,9,33.66666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_10,26,9,63.43333333,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_102,22,8,45.65,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_104,17,7,20.42857143,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_106,21,8,43.875,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_108,26,8,61.775,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_114,14,8,52.3875,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_116,20,8,46.725,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_118,26,8,37.1625,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_12,15,9,22.26666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_120,13,8,17.9625,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_126,13,8,16.85,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_128,20,8,10.8875,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_130,16,8,19.875,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_132,13,8,27.55,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_138,16,9,24.4,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_140,18,9,19.8,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_142,30,8,30.275,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_144,23,9,42.28888889,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_18,13,9,69.58888889,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_20,24,9,44.15555556,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_22,16,9,46.48888889,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_24,16,9,25.36666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_30,21,9,37.6,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_32,24,9,28.93333333,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_34,22,9,36.58888889,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_36,18,9,48.57777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_44,19,9,44.16666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_46,10,9,29.35555556,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_48,20,9,44.41111111,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_54,14,9,27.61111111,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_56,16,9,30.17777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_58,11,9,59.46666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_6,10,9,42.57777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_60,9,9,61.67777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_66,17,9,21.84444444,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_68,25,9,41.35555556,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_70,18,9,21.53333333,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_72,27,9,35.13333333,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_78,20,9,31.11111111,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_8,24,9,54.53333333,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_80,17,9,53.92222222,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_82,12,9,70.6,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_84,18,9,58.86666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_90,28,9,46.81111111,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_92,21,9,48.23333333,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_94,24,8,15.9875,3,Plant,0.25,0.25,m2
258,maxgrain_3CF_96,23,9,51.86666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_10,15,9,95.08888889,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_102,11,9,39.04444444,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_104,15,9,29.58888889,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_106,22,9,34.11111111,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_108,20,9,35.43333333,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_114,14,9,17.94444444,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_116,9,9,44.91111111,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_118,14,9,35.17777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_12,12,9,24.14444444,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_120,17,9,35.21111111,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_126,21,9,35.42222222,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_128,16,9,37.13333333,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_130,19,9,22.86666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_132,21,9,19.36666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_138,24,9,51.36666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_140,17,9,40.45555556,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_142,15,9,78.17777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_18,25,9,39.75555556,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_20,30,9,46.53333333,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_22,13,9,27.74444444,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_30,16,9,25.67777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_32,20,9,25.03333333,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_34,23,9,15.87777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_36,20,9,30.77777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_42,18,8,35.2125,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_44,16,9,30.57777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_46,14,9,27.91111111,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_48,11,9,27.38888889,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_54,20,9,19.25555556,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_56,16,9,18.96666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_58,17,9,53.16666667,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_6,26,9,66.74444444,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_60,10,8,46.65,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_66,18,9,46.84444444,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_68,12,8,34.675,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_70,11,9,14.73333333,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_72,13,9,20.95555556,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_78,18,9,30.37777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_8,18,9,31.85555556,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_80,24,9,35.11111111,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_82,23,9,51.07777778,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_84,16,9,23.81111111,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_90,17,9,11.31111111,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_92,20,8,44.9875,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_94,18,9,28.94444444,3,Plant,0.25,0.25,m2
258,maxgrain_3CO_96,22,9,64.53333333,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_10,15,9,41.03333333,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_102,20,9,48.41111111,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_104,17,9,41.97777778,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_106,18,9,31.24444444,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_108,16,9,34.6,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_114,16,9,22.61111111,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_116,18,9,28.63333333,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_118,16,9,15.18888889,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_12,14,9,31.96666667,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_120,23,9,38.24444444,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_126,17,9,35.06666667,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_128,12,9,21.47777778,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_130,13,9,50.93333333,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_132,14,9,27.16666667,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_138,15,8,25.45,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_142,9,9,38.38888889,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_144,13,9,31.04444444,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_18,12,8,26.05,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_20,14,9,26.3,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_22,19,9,78.06666667,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_24,13,9,33.7,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_30,27,9,37.62222222,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_32,12,9,26.82222222,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_34,16,9,35.57777778,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_36,20,9,26.96666667,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_42,15,9,70.58888889,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_44,25,9,32.55555556,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_46,16,9,44.58888889,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_48,17,9,26.54444444,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_54,17,9,84.71111111,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_56,12,9,42.58888889,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_58,23,9,44.4,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_6,13,9,16.61111111,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_60,9,8,19.05,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_66,20,9,62.17777778,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_68,16,9,63.03333333,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_70,13,9,33.6,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_72,10,9,40.81111111,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_78,18,8,20.5875,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_8,16,9,30.78888889,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_80,16,9,43.07777778,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_82,14,9,16.74444444,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_84,16,8,36.925,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_90,18,9,21.98888889,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_92,16,9,29.56666667,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_94,16,9,24.05555556,3,Plant,0.25,0.25,m2
258,maxgrain_4BF_96,19,9,42,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_10,22,9,13.46666667,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_102,14,9,27.48888889,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_104,13,9,52.28888889,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_106,16,8,32.8,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_108,16,8,60.325,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_114,11,9,24.13333333,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_116,15,9,21.55555556,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_118,22,9,20.92222222,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_12,23,9,25.67777778,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_120,15,9,19.5,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_126,10,9,80.27777778,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_128,19,8,39.4625,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_130,16,9,23.41111111,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_132,21,9,53.07777778,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_138,17,9,20.42222222,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_140,19,9,32.63333333,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_142,15,9,27.16666667,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_144,28,9,71.81111111,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_18,19,9,40.42222222,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_20,24,9,37.98888889,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_22,23,9,36.2,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_24,21,9,35.51111111,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_30,23,9,38.72222222,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_32,19,9,59.7,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_34,21,9,16.36666667,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_36,24,9,33.55555556,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_42,13,9,38.84444444,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_44,10,9,69.12222222,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_46,16,9,32.7,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_48,14,9,37.01111111,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_54,18,9,30.96666667,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_56,12,9,44.78888889,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_58,15,9,36.41111111,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_6,13,8,24.0625,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_60,10,9,39.01111111,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_66,15,9,25.93333333,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_68,20,9,26.52222222,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_70,19,9,43.27777778,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_72,21,9,35.25555556,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_78,14,9,35.5,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_8,20,9,33.42222222,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_80,23,9,22.83333333,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_82,17,9,29.63333333,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_84,11,8,39.725,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_90,18,9,33.22222222,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_92,14,9,71.14444444,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_94,15,9,27.63333333,3,Plant,0.25,0.25,m2
258,maxgrain_4BO_96,16,8,27.1625,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_10,20,9,34.18888889,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_104,18,9,56.87777778,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_106,15,9,42.41111111,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_108,19,9,27.74444444,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_114,7,9,27.15555556,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_116,17,9,33.55555556,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_118,17,9,14.94444444,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_12,21,9,60.63333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_120,19,9,14.61111111,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_126,18,9,32.38888889,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_128,24,9,25.22222222,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_130,22,9,47.88888889,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_132,15,8,26.025,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_138,15,9,58.82222222,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_140,22,9,39.68888889,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_142,12,9,27.84444444,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_144,23,9,46.42222222,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_18,18,9,42.75555556,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_20,23,9,25.2,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_22,18,9,33.67777778,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_24,15,9,48.84444444,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_30,26,9,36.8,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_32,13,9,27.05555556,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_34,15,9,24.85555556,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_36,14,9,25.4,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_42,14,9,45.46666667,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_44,14,9,59.51111111,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_46,10,9,50.36666667,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_48,15,9,31.63333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_54,13,9,32.05555556,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_56,14,9,35.47777778,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_58,11,9,16.04444444,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_6,25,9,43.12222222,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_60,20,9,33.18888889,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_66,16,9,24.85555556,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_68,11,9,21.37777778,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_70,16,9,36.72222222,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_72,18,9,54.28888889,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_78,11,9,55.77777778,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_8,11,9,34.04444444,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_80,17,9,52.53333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_82,14,9,26.62222222,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_84,12,9,36.81111111,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_90,11,9,35.38888889,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_92,25,8,32.35,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_94,11,9,24.67777778,3,Plant,0.25,0.25,m2
258,maxgrain_4CF_96,19,9,21.52222222,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_102,19,9,21.53333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_104,15,9,33.67777778,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_106,11,9,40.8,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_108,19,9,43.06666667,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_114,22,9,22.3,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_116,20,8,21.1125,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_118,14,9,40.96666667,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_120,14,8,22.425,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_126,12,9,22.94444444,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_128,25,9,40.73333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_130,16,9,33.75555556,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_132,16,9,59.83333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_138,13,9,20.04444444,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_140,14,9,41.72222222,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_18,17,8,20.0875,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_20,12,8,19.075,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_22,10,9,17.16666667,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_24,12,9,30.02222222,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_30,19,9,39.63333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_32,18,8,41,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_34,14,8,36.4125,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_36,10,9,23.91111111,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_42,14,9,52.03333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_44,17,9,24.4,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_46,13,9,23.93333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_48,16,7,27.61428571,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_54,13,9,53.95555556,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_56,11,9,26.47777778,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_58,21,9,19.84444444,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_6,15,9,37.43333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_60,19,9,44.92222222,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_66,17,8,26.8125,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_68,17,9,29.13333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_70,14,9,52.6,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_72,18,9,60.38888889,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_78,19,9,37.37777778,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_8,13,9,30.85555556,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_80,18,9,23.1,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_82,11,9,33.73333333,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_84,15,9,39.4,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_90,16,8,35.925,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_92,15,9,25.4,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_94,21,9,55.5,3,Plant,0.25,0.25,m2
258,maxgrain_4CO_96,21,9,28.98888889,3,Plant,0.25,0.25,m2
259,1,92,14,30384.85714,1,Plant,60000,0.0625,m2
259,1_1,56,14,1395.071429,2,Plant,2500,0.0625,m2
259,1_10,53,14,1964.142857,2,Plant,2500,0.0625,m2
259,1_11,48,14,1193.357143,2,Plant,2500,0.0625,m2
259,1_12,46,13,1487,2,Plant,2500,0.0625,m2
259,1_13,56,14,1051.214286,2,Plant,2500,0.0625,m2
259,1_14,46,14,669.2857143,2,Plant,2500,0.0625,m2
259,1_15,52,14,511.9285714,2,Plant,2500,0.0625,m2
259,1_16,49,14,1690.142857,2,Plant,2500,0.0625,m2
259,1_17,51,14,1077.285714,2,Plant,2500,0.0625,m2
