"stateroute","Species","Mean.Temp","Mean.Precip","Mean.Elev","Mean.EVI","SD.Temp","SD.Precip","SD.Elev","SD.EVI","Longi","Lati","sum.EVI","elev.mean","mat","ap.mean","MainCompAOU","FocalAbundance","FocalOcc","FocalSciName","AllCompSum","MainCompSum","CompOcc","AOU","nroutes","comp_scaled","zTemp","zPrecip","zElev","zEVI","FocalOcc_scale","occ_logit","counter","numyears","sp_success","sp_fail","sp_success_abun","sp_fail_abun"
6025,4540,11.2705882352941,466.223982929106,1424.27783779821,0.237615119503529,4.24378634364663,212.084741596415,690.312433281119,0.0945531538243953,-113.54,32.92,0.2220825,200.227977688647,23.2,127.155328746826,4570,11.1333333333333,1,"Myiarchus cinerascens",4.53333333333333,4.53333333333333,0.952380952380952,4540,36,0.28936170212766,2.81103024485797,-1.59874138813582,-1.77318240422172,-0.164273944075696,0.995,5.29330482472449,1,4,"4","0","44.5333333333333","-40.5333333333333"
6025,4570,8.70281065088757,393.250281214237,1615.77281209844,0.222218960798817,4.12189899776759,81.5640052991873,598.963709174017,0.0767303052737913,-113.54,32.92,0.2220825,200.227977688647,23.2,127.155328746826,4470,4.53333333333333,0.952380952380952,"Sayornis saya",53.6666666666667,42.5333333333333,1,4570,64,0.903682719546742,3.51711416436066,-3.26240663993069,-2.36332320761447,-0.0017784472292877,0.947857142857143,2.90021659318381,1,4,"3.80952380952381","0.190476190476192","18.1333333333333","-14.1333333333333"
6025,4970,6.87366003062787,504.534752443366,1276.63187281461,0.298560198811639,3.26685975006195,225.166185442663,715.002620855028,0.119133031251282,-113.54,32.92,0.2220825,200.227977688647,23.2,127.155328746826,4980,3.57142857142857,0.333333333333333,NA,281.133333333333,281.133333333333,1,4970,62,0.987455676724426,4.99756378248638,-1.67600398325634,-1.50545447489235,-0.641952093456999,0.335,-0.685656508830789,1,4,"1.33333333333333","2.66666666666667","14.2857142857143","-10.2857142857143"
6025,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-113.54,32.92,0.2220825,200.227977688647,23.2,127.155328746826,6220,7.09090909090909,0.666666666666667,"Mimus polyglottos",15.0666666666667,15.0666666666667,1,7030,244,0.679978118161926,2.77264537046231,-2.47704033295416,-0.456700489512051,-1.51745040962556,0.665,0.685656508830789,1,4,"2.66666666666667","1.33333333333333","28.3636363636364","-24.3636363636364"
6032,6650,9.80155172413793,980.047111652427,1205.74203163765,0.324279688841379,3.13805782521904,595.039223470785,739.865808847946,0.114166021433307,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,6520,2,0.25,"Setophaga nigrescens",40.2666666666667,5.2,0.96875,6650,32,0.722222222222222,1.97524985870183,-0.81562760732591,0.256742266435959,-1.1491789517954,0.2525,-1.08532305654943,1,12,"3","9","24","-12"
6032,7670,9.97508771929825,772.927086059639,1215.30114793457,0.320331962335088,3.62030648714071,424.853892054545,791.516182537714,0.112057797918804,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,7590,4,0.03125,NA,0,0,0,7670,30,0,1.66419950965538,-0.654837810632643,0.227911585770496,-1.13556989962708,0.0359375,-3.28937480797624,1,12,"0.375","11.625","48","-36"
6032,4540,11.2705882352941,466.223982929106,1424.27783779821,0.237615119503529,4.24378634364663,212.084741596415,690.312433281119,0.0945531538243953,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,4570,23.8,1,"Myiarchus cinerascens",35.8857142857143,3.28571428571429,0.96875,4540,36,0.121308016877637,1.11443210890819,0.134345877050398,-0.0414029650351346,-0.470979736818041,0.995,5.29330482472449,1,12,"12","0","285.6","-273.6"
6032,7150,7.40573394495413,561.161144390862,1657.56402710657,0.267827902972477,3.6560176916926,344.920543936631,648.887274658282,0.0962263494161948,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,7210,2.58333333333333,0.875,"Salpinctes obsoletus",41,1,0.0625,7150,58,0.27906976744186,2.35071785198803,-0.192636976866144,-0.403563424763918,-0.776766482631393,0.87125,1.91205642253089,1,12,"10.5","1.5","31","-19"
6032,5460,10.1200779727096,907.036399445553,452.102140431721,0.468837508555068,3.37565875886854,281.455883394167,443.865936842096,0.125114075506254,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,5600,7.86666666666667,0.9375,"Ammodramus savannarum",0,0,0,5460,211,0,1.7418591295233,-1.46495323148117,2.12585521326839,-2.20402866295635,0.933125,2.63571396307728,1,12,"11.25","0.75","94.4","-82.4"
6032,4570,8.70281065088757,393.250281214237,1615.77281209844,0.222218960798817,4.12189899776759,81.5640052991873,598.963709174017,0.0767303052737913,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,4470,3.28571428571429,0.96875,"Sayornis saya",29.3714285714286,5.57142857142857,0.875,4570,64,0.629032258064516,1.77034647211505,1.24400968247519,-0.367427863271022,-0.379725594663686,0.9640625,3.28937480797624,1,12,"11.625","0.375","39.4285714285714","-27.4285714285714"
6032,4810,10.4117857142857,800.109239235527,1186.11961562282,0.320247510769643,2.89358126685898,455.15648614637,736.729107443523,0.117125462488984,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,4780,2,0.03125,NA,0,0,0.03125,4810,32,0,1.93124497649944,-0.670961647220019,0.284469879796342,-1.0857161890106,0.0359375,-3.28937480797624,1,12,"0.375","11.625","24","-12"
6032,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,6220,9,1,"Mimus polyglottos",2.4,1.4,0.5,7030,244,0.134615384615385,0.822733439487391,-1.42249421783925,1.45955786516007,-1.71771672271617,0.995,5.29330482472449,1,12,"12","0","108","-96"
6032,6292,7.98802992518703,483.659346232016,1939.96328041031,0.253468927680798,3.45026902706184,229.833370117349,453.199411317036,0.0984096359606607,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,6270,1.5,0.1875,NA,4.2,1.2,0.15625,6292,23,0.444444444444444,2.32212908963675,0.048110277938409,-1.20094247821036,-0.613623118217179,0.190625,-1.44595419752623,1,12,"2.25","9.75","18","-6"
6032,7190,11.4907894736842,755.875180148794,1114.20814093911,0.300143509197368,3.35625028090312,448.532038942188,666.20361965728,0.113495763134502,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,7150,40,1,"Thryomanes bewickii",3.58333333333333,2.58333333333333,0.875,7190,37,0.0606653620352251,1.34352630135272,-0.582251576089913,0.422526547462236,-0.943304016296114,0.995,5.29330482472449,1,12,"12","0","480","-468"
6032,6320,11.3557971014493,1181.45830955549,683.702027789992,0.378330725330918,2.91536843158878,574.634217190813,514.87018516826,0.102926089290595,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,6270,3,0.53125,"Vireo huttoni",2.7,1.2,0.15625,6320,24,0.285714285714286,1.59300719875731,-1.19509349680715,1.38286280499438,-1.79981797236948,0.5309375,0.12390829003847,1,12,"6.375","5.625","36","-24"
6032,6330,13.1737704918033,927.027240987333,355.242033061191,0.441258520721311,2.22181925511862,258.764366484754,344.195045739452,0.11669259766807,-110.79,31.51,0.1930825,1395.69685625975,16,494.716693547883,6270,4.28571428571429,0.78125,"Vireo bellii",1.2,1.2,0.15625,6330,42,0.21875,1.27203394321372,-1.67067264056591,3.02286403037352,-2.12675033104708,0.7784375,1.25658398873005,1,12,"9.375","2.625","51.4285714285714","-39.4285714285714"
7004,6330,13.1737704918033,927.027240987333,355.242033061191,0.441258520721311,2.22181925511862,258.764366484754,344.195045739452,0.11669259766807,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,6270,1,0.0227272727272727,"Vireo bellii",10.4666666666667,2,0.0909090909090909,6330,42,0.666666666666667,1.58709107416051,1.50911381515605,-0.842788134220557,0.00457594816945779,0.0275,-3.56568407082008,1,12,"0.272727272727272","11.7272727272727","12","0"
7004,6840,11.76640625,1155.43304029178,290.228833971837,0.538584631855824,3.86791707862212,176.166886985157,198.057098822173,0.0672792222937143,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,6810,7.93333333333333,0.909090909090909,"Setophaga citrina",25.0666666666667,21.1333333333333,1,6840,133,0.727064220183486,1.27551693837178,0.920145004557282,-1.13639098348825,-1.43866306053997,0.905,2.25405805209938,1,12,"10.9090909090909","1.09090909090909","95.2","-83.2"
7004,5460,10.1200779727096,907.036399445553,452.102140431721,0.468837508555068,3.37565875886854,281.455883394167,443.865936842096,0.125114075506254,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,5600,1,0.0227272727272727,"Ammodramus savannarum",3.63636363636364,3.63636363636364,0.863636363636364,5460,211,0.784313725490196,1.9492260614328,1.45847269889592,-0.871757834201403,-0.216162797396176,0.0275,-3.56568407082008,1,12,"0.272727272727272","11.7272727272727","12","0"
7004,6630,14.9454668470907,1230.13199750336,145.725024556574,0.504291651971583,2.71071654092185,153.867491184103,109.440675800293,0.0878047021745254,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,6370,2.1,0.636363636363636,"Setophaga dominica",31.5857142857143,1,0.431818181818182,6630,85,0.32258064516129,0.647258068640649,0.568022024299092,-0.736165884511825,-0.711797323192971,0.635,0.553727645310199,1,12,"7.63636363636363","4.36363636363637","25.2","-13.2"
7004,6380,15.786328125,1297.22717143308,212.047520299487,0.509414939914063,2.73934452474403,118.88161584014,241.875041420395,0.0817197835098949,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,6770,1.66666666666667,0.159090909090909,"Limnothlypis swainsonii",10.3333333333333,9.13333333333333,1,6380,26,0.845679012345679,0.333536678846694,0.170799746815395,-0.607292868178595,-0.827491667374211,0.1625,-1.63974326192943,1,12,"1.90909090909091","10.0909090909091","20","-8"
7004,6760,12.3239536954586,1159.1814690643,274.004749477768,0.538262090818344,2.85176957378288,152.103152035274,196.175236848893,0.0723244890329504,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,6770,1.2,0.272727272727273,"Parkesia motacilla",10.8,9.13333333333333,1,6760,109,0.883870967741936,1.53450206663667,1.04107410094014,-1.06459010922034,-1.33384407008245,0.275,-0.969400557188102,1,12,"3.27272727272728","8.72727272727272","14.4","-2.4"
7004,6360,8.88828259620908,1060.57705288022,311.914491098091,0.5308923901861,4.10994315514026,193.040410463228,172.705998011542,0.0684363941266911,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,6710,5.78571428571429,0.795454545454545,"Mniotilta varia",27.9,24.8,1,6360,137,0.810836057916861,1.90068745695932,1.33109470614343,-1.42876310773597,-1.30193724147938,0.7925,1.34006116608068,1,12,"9.54545454545454","2.45454545454546","69.4285714285714","-57.4285714285714"
7004,4650,12.0347976878613,1136.55609470175,259.152362623747,0.530623416579191,3.42308912293353,165.015450358256,187.237867909351,0.0730746165725998,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,4610,6.8,1,"Empidonax virescens",4.33333333333333,4.33333333333333,0.909090909090909,4650,181,0.389221556886228,1.36286323393787,1.09672170833047,-1.03608224199171,-1.21561933193227,0.995,5.29330482472449,1,12,"12","0","81.6","-69.6"
7004,6770,12.7546273546274,1165.85977769524,250.320745223161,0.52935491456593,2.78976266036836,151.144515231458,191.197716479853,0.0726149361663123,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,6760,9.13333333333333,1,"Geothlypis formosus",2.86666666666667,1.2,0.272727272727273,6770,129,0.116129032258065,1.4142323651474,1.00349221003539,-0.968433179944351,-1.20584578309595,0.995,5.29330482472449,1,12,"12","0","109.6","-97.6"
7004,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,6220,17.9333333333333,1,"Mimus polyglottos",10.3666666666667,1.5,0.477272727272727,7030,244,0.0771869639794168,1.0123082105544,0.938191359881609,-0.67320796799783,-0.000191387241427282,0.995,5.29330482472449,1,12,"12","0","215.2","-203.2"
7004,4060,12.2805364940736,1057.87351845199,253.009213490423,0.491697835810979,4.0745512638366,256.507435603172,248.659990983177,0.0944791401895781,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,4120,1.4,0.636363636363636,"Melanerpes erythrocephalus",11.9166666666667,2.91666666666667,0.704545454545455,4060,203,0.675675675675676,1.08465036264264,1.01228489636961,-0.755451973167059,-0.528215389247207,0.635,0.553727645310199,1,12,"7.63636363636363","4.36363636363637","16.8","-4.8"
7004,6370,15.0011666666667,1234.07487591239,124.746427569376,0.49939316711,2.900402707441,159.535513897826,120.229526893703,0.0816296172782766,-92.69,33.59,0.4417925,65.1585326544788,16.7,1317.53212131958,6630,1,0.431818181818182,"Protonotaria citrea",32.6857142857143,2.1,0.636363636363636,6370,71,0.67741935483871,0.585723261454337,0.523126439800987,-0.495617810819299,-0.705634413470768,0.4325,-0.271658422983623,1,12,"5.18181818181818","6.81818181818182","12","0"
7005,6360,8.88828259620908,1060.57705288022,311.914491098091,0.5308923901861,4.10994315514026,193.040410463228,172.705998011542,0.0684363941266911,-93.47,33.37,0.514735,92.3444989712412,17,1288.58374616402,6710,2.16666666666667,0.454545454545455,"Mniotilta varia",10.1857142857143,7.78571428571429,0.863636363636364,6360,137,0.782296650717703,1.97368116725549,1.18113452378527,-1.27135128284413,-0.236093534621197,0.455,-0.180488375712292,1,9,"4.09090909090909","4.9090909090909","19.5","-10.5"
7005,4060,12.2805364940736,1057.87351845199,253.009213490423,0.491697835810979,4.0745512638366,256.507435603172,248.659990983177,0.0944791401895781,-93.47,33.37,0.514735,92.3444989712412,17,1288.58374616402,4120,2.33333333333333,0.772727272727273,"Melanerpes erythrocephalus",16.6666666666667,2.8,0.75,4060,203,0.545454545454546,1.15827810237993,0.899429005516042,-0.646122095814166,0.243833338690373,0.77,1.20831120592454,1,9,"6.95454545454546","2.04545454545454","21","-12"
7005,6370,15.0011666666667,1234.07487591239,124.746427569376,0.49939316711,2.900402707441,159.535513897826,120.229526893703,0.0816296172782766,-93.47,33.37,0.514735,92.3444989712412,17,1288.58374616402,6630,1.4,0.659090909090909,"Protonotaria citrea",10.952380952381,1,0.0227272727272727,6370,71,0.416666666666667,0.689157174003911,0.341672326868491,-0.269500591371218,0.187944442244529,0.6575,0.652173106349639,1,9,"5.93181818181818","3.06818181818182","12.6","-3.6"
7005,6390,11.8120390455531,1150.12079092376,265.947589272851,0.536888401090022,2.7828652788546,140.975218397171,189.865875149231,0.0736578408962969,-93.47,33.37,0.514735,92.3444989712412,17,1288.58374616402,6810,1,0.0454545454545455,"Helmitheros vermivorum",25.8809523809524,5,0.977272727272727,6390,90,0.833333333333333,1.86425156613481,0.98217939872357,-0.914345930595279,-0.300760934890984,0.05,-2.94443897916644,1,9,"0.40909090909091","8.59090909090909","9","0"
7005,6840,11.76640625,1155.43304029178,290.228833971837,0.538584631855824,3.86791707862212,176.166886985157,198.057098822173,0.0672792222937143,-93.47,33.37,0.514735,92.3444989712412,17,1288.58374616402,6810,7.57142857142857,0.181818181818182,"Setophaga citrina",7.85714285714286,5,0.977272727272727,6840,133,0.397727272727273,1.35307806336541,0.755821415425581,-0.999127706996599,-0.354487329709398,0.185,-1.48283228816254,1,9,"1.63636363636364","7.36363636363636","68.1428571428571","-59.1428571428571"
7005,4650,12.0347976878613,1136.55609470175,259.152362623747,0.530623416579191,3.42308912293353,165.015450358256,187.237867909351,0.0730746165725998,-93.47,33.37,0.514735,92.3444989712412,17,1288.58374616402,4610,2.33333333333333,0.204545454545455,"Empidonax virescens",2.33333333333333,2.33333333333333,0.954545454545455,4650,181,0.5,1.45050337102635,0.921293437264262,-0.890887433802994,-0.21742729999008,0.2075,-1.34006116608068,1,9,"1.8409090909091","7.1590909090909","21","-12"
7005,6630,14.9454668470907,1230.13199750336,145.725024556574,0.504291651971583,2.71071654092185,153.867491184103,109.440675800293,0.0878047021745254,-93.47,33.37,0.514735,92.3444989712412,17,1288.58374616402,6370,1,0.0227272727272727,"Setophaga dominica",11.352380952381,1.4,0.659090909090909,6630,85,0.583333333333333,0.757929913324925,0.379883679202381,-0.487757638510391,0.118938368558657,0.0275,-3.56568407082008,1,9,"0.204545454545454","8.79545454545454","9","0"
7005,6770,12.7546273546274,1165.85977769524,250.320745223161,0.52935491456593,2.78976266036836,151.144515231458,191.197716479853,0.0726149361663123,-93.47,33.37,0.514735,92.3444989712412,17,1288.58374616402,6760,1,0.477272727272727,"Geothlypis formosus",1,0,0.0227272727272727,6770,129,0,1.52176839473939,0.811964418826894,-0.826245465481625,-0.201334812612725,0.4775,-0.090060823918182,1,9,"4.29545454545454","4.70454545454546","9","0"
7005,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-93.47,33.37,0.514735,92.3444989712412,17,1288.58374616402,6220,38.0666666666667,1,"Mimus polyglottos",5.19047619047619,1.5,0.704545454545455,7030,244,0.037910699241786,1.09355454101169,0.855137482399933,-0.629630643637368,0.503530183193485,0.995,5.29330482472449,1,9,"9","0","342.6","-333.6"
7015,4650,12.0347976878613,1136.55609470175,259.152362623747,0.530623416579191,3.42308912293353,165.015450358256,187.237867909351,0.0730746165725998,-94.04,34.97,0.4811575,266.686814456629,15.6,1117.69482557545,4610,3.21428571428571,0.926829268292683,"Empidonax virescens",4.6,4.6,0.853658536585366,4650,181,0.588665447897623,1.04151606461342,-0.114300019091263,0.0402400001506648,-0.676923381870177,0.922560975609756,2.47766262732977,1,8,"7.41463414634146","0.585365853658536","25.7142857142857","-17.7142857142857"
7015,6390,11.8120390455531,1150.12079092376,265.947589272851,0.536888401090022,2.7828652788546,140.975218397171,189.865875149231,0.0736578408962969,-94.04,34.97,0.4811575,266.686814456629,15.6,1117.69482557545,6810,1.81818181818182,0.268292682926829,"Helmitheros vermivorum",39.8272727272727,1.72727272727273,0.48780487804878,6390,90,0.487179487179487,1.36117295480647,-0.230011811416094,0.00389340729710655,-0.756618717191091,0.270609756097561,-0.991531134111964,1,8,"2.14634146341463","5.85365853658537","14.5454545454545","-6.54545454545454"
7015,4060,12.2805364940736,1057.87351845199,253.009213490423,0.491697835810979,4.0745512638366,256.507435603172,248.659990983177,0.0944791401895781,-94.04,34.97,0.4811575,266.686814456629,15.6,1117.69482557545,4120,1.6,0.170731707317073,"Melanerpes erythrocephalus",2.4,1.4,0.292682926829268,4060,203,0.466666666666667,0.814681983605915,0.233214709674176,0.0550052339024309,-0.111562571270543,0.174024390243902,-1.55736978173807,1,8,"1.36585365853658","6.63414634146342","12.8","-4.8"
7015,6360,8.88828259620908,1060.57705288022,311.914491098091,0.5308923901861,4.10994315514026,193.040410463228,172.705998011542,0.0684363941266911,-94.04,34.97,0.4811575,266.686814456629,15.6,1117.69482557545,6710,9.8,0.975609756097561,"Mniotilta varia",30.9166666666667,29.6666666666667,1,6360,137,0.751689189189189,1.63304385254007,0.295885056181579,-0.261876698911404,-0.726731599768823,0.970853658536585,3.50584634715707,1,8,"7.80487804878049","0.195121951219512","78.4","-70.4"
7015,6840,11.76640625,1155.43304029178,290.228833971837,0.538584631855824,3.86791707862212,176.166886985157,198.057098822173,0.0672792222937143,-94.04,34.97,0.4811575,266.686814456629,15.6,1117.69482557545,6810,3.13333333333333,0.731707317073171,"Setophaga citrina",5.52727272727273,1.72727272727273,0.48780487804878,6840,133,0.355361596009975,0.991126146728475,-0.214218547890385,-0.118864810477435,-0.853564145036039,0.729390243902439,0.991531134111965,1,8,"5.85365853658537","2.14634146341463","25.0666666666667","-17.0666666666667"
7015,6760,12.3239536954586,1159.1814690643,274.004749477768,0.538262090818344,2.85176957378288,152.103152035274,196.175236848893,0.0723244890329504,-94.04,34.97,0.4811575,266.686814456629,15.6,1117.69482557545,6770,1.5,0.268292682926829,"Parkesia motacilla",32.3809523809524,4.71428571428571,0.902439024390244,6760,109,0.758620689655172,1.14877665245433,-0.272753344909146,-0.0373030517953509,-0.78956092994072,0.270609756097561,-0.991531134111964,1,8,"2.14634146341463","5.85365853658537","12","-4"
7015,6770,12.7546273546274,1165.85977769524,250.320745223161,0.52935491456593,2.78976266036836,151.144515231458,191.197716479853,0.0726149361663123,-94.04,34.97,0.4811575,266.686814456629,15.6,1117.69482557545,6760,4.71428571428571,0.902439024390244,"Geothlypis formosus",29.1666666666667,1.5,0.268292682926829,6770,129,0.241379310344828,1.01993358997677,-0.318668209997752,0.0855976187100158,-0.663739680987138,0.898414634146342,2.17973220451597,1,8,"7.21951219512195","0.780487804878048","37.7142857142857","-29.7142857142857"
7015,6630,14.9454668470907,1230.13199750336,145.725024556574,0.504291651971583,2.71071654092185,153.867491184103,109.440675800293,0.0878047021745254,-94.04,34.97,0.4811575,266.686814456629,15.6,1117.69482557545,6370,1.25,0.170731707317073,"Setophaga dominica",39.4666666666667,0,0,6630,85,0,0.241461304798304,-0.730740269192933,1.10527268783305,-0.263472814082331,0.174024390243902,-1.55736978173807,1,8,"1.36585365853658","6.63414634146342","10","-2"
7019,4650,12.0347976878613,1136.55609470175,259.152362623747,0.530623416579191,3.42308912293353,165.015450358256,187.237867909351,0.0730746165725998,-91.34,35.91,0.558385,114.014242928736,15.1,1209.39857652627,4610,1,0.0789473684210526,"Empidonax virescens",22.4666666666667,22.4666666666667,0.947368421052632,4650,181,0.957386363636364,0.895449169465942,0.441428252120475,-0.775153665845403,0.379907342972208,0.0831578947368421,-2.40019412438548,1,10,"0.789473684210526","9.21052631578947","10","0"
7019,6770,12.7546273546274,1165.85977769524,250.320745223161,0.52935491456593,2.78976266036836,151.144515231458,191.197716479853,0.0726149361663123,-91.34,35.91,0.558385,114.014242928736,15.1,1209.39857652627,6760,1,0.131578947368421,"Geothlypis formosus",1,1,0.0789473684210526,6770,129,0.5,0.840706873990121,0.288060726281462,-0.712908630939576,0.399781187820395,0.135263157894737,-1.85520303314205,1,10,"1.31578947368421","8.68421052631579","10","0"
7019,6760,12.3239536954586,1159.1814690643,274.004749477768,0.538262090818344,2.85176957378288,152.103152035274,196.175236848893,0.0723244890329504,-91.34,35.91,0.558385,114.014242928736,15.1,1209.39857652627,6770,1,0.0789473684210526,"Parkesia motacilla",1,1,0.131578947368421,6760,109,0.5,0.973446918735083,0.330151655570746,-0.815548940421405,0.278230920822523,0.0831578947368421,-2.40019412438548,1,10,"0.789473684210526","9.21052631578947","10","0"
7019,5460,10.1200779727096,907.036399445553,452.102140431721,0.468837508555068,3.37565875886854,281.455883394167,443.865936842096,0.125114075506254,-91.34,35.91,0.558385,114.014242928736,15.1,1209.39857652627,5600,7.8,0.447368421052632,"Ammodramus savannarum",10.9333333333333,10.9333333333333,0.578947368421053,5460,211,0.583629893238434,1.47524450278251,1.07427911413481,-0.76168921613658,0.715726756422827,0.447894736842106,-0.209180479822921,1,10,"4.47368421052632","5.52631578947368","78","-68"
7019,6360,8.88828259620908,1060.57705288022,311.914491098091,0.5308923901861,4.10994315514026,193.040410463228,172.705998011542,0.0684363941266911,-91.34,35.91,0.558385,114.014242928736,15.1,1209.39857652627,6710,1,0.131578947368421,"Mniotilta varia",3,1,0.0526315789473684,6360,137,0.5,1.51138766871313,0.770934558670533,-1.14587941616324,0.401724990989519,0.135263157894737,-1.85520303314205,1,10,"1.31578947368421","8.68421052631579","10","0"
7019,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-91.34,35.91,0.558385,114.014242928736,15.1,1209.39857652627,6220,38.3333333333333,1,"Mimus polyglottos",4.85714285714286,1,0.578947368421053,7030,244,0.0254237288135593,0.578994448115526,0.627952524967312,-0.594895462616354,0.804965513069536,0.995,5.29330482472449,1,10,"10","0","383.333333333333","-373.333333333333"
7019,6370,15.0011666666667,1234.07487591239,124.746427569376,0.49939316711,2.900402707441,159.535513897826,120.229526893703,0.0816296172782766,-91.34,35.91,0.558385,114.014242928736,15.1,1209.39857652627,6630,2,0.157894736842105,"Protonotaria citrea",2,0,0,6370,71,0,0.0340757278566096,-0.15467590120356,-0.0892641343430425,0.722676828054896,0.161315789473684,-1.64847037848113,1,10,"1.57894736842105","8.42105263157895","20","-10"
7019,6410,9.20833333333333,1048.50546391013,318.156058578166,0.550460574805281,2.44359758224593,154.322186641364,124.617622707011,0.0665652194502798,-91.34,35.91,0.558385,114.014242928736,15.1,1209.39857652627,6810,3,0.0263157894736842,NA,8.18333333333333,3.25,0.710526315789474,6410,106,0.52,2.41106256998813,1.04257926949965,-1.63814564276666,0.119047533534214,0.0310526315789474,-3.44052673732736,1,10,"0.263157894736842","9.73684210526316","30","-20"
7019,4060,12.2805364940736,1057.87351845199,253.009213490423,0.491697835810979,4.0745512638366,256.507435603172,248.659990983177,0.0944791401895781,-91.34,35.91,0.558385,114.014242928736,15.1,1209.39857652627,4120,2.5,0.684210526315789,"Melanerpes erythrocephalus",26.9666666666667,1.5,0.236842105263158,4060,203,0.375,0.691969084043768,0.590723842831195,-0.558976013841691,0.705840083379345,0.682368421052631,0.764677564441131,1,10,"6.84210526315789","3.15789473684211","25","-15"
7019,6330,13.1737704918033,927.027240987333,355.242033061191,0.441258520721311,2.22181925511862,258.764366484754,344.195045739452,0.11669259766807,-91.34,35.91,0.558385,114.014242928736,15.1,1209.39857652627,6270,1,0.0263157894736842,"Vireo bellii",2.5,1.5,0.105263157894737,6330,42,0.6,0.866960489139284,1.09122959770264,-0.700846200776112,1.0037181588146,0.0310526315789474,-3.44052673732736,1,10,"0.263157894736842","9.73684210526316","10","0"
7020,4650,12.0347976878613,1136.55609470175,259.152362623747,0.530623416579191,3.42308912293353,165.015450358256,187.237867909351,0.0730746165725998,-92.71,35.63,0.51705,336.14250585669,14.1,1236.93508314855,4610,2.5,0.604651162790698,"Empidonax virescens",5.93333333333333,5.93333333333333,1,4650,181,0.703557312252964,0.603315379170988,0.60830054536633,0.411188954951235,-0.185747352717281,0.603604651162791,0.420507363689327,1,10,"6.04651162790698","3.95348837209302","25","-15"
7020,6390,11.8120390455531,1150.12079092376,265.947589272851,0.536888401090022,2.7828652788546,140.975218397171,189.865875149231,0.0736578408962969,-92.71,35.63,0.51705,336.14250585669,14.1,1236.93508314855,6810,1.25,0.13953488372093,"Helmitheros vermivorum",27.6095238095238,4.6,0.906976744186046,6390,90,0.786324786324786,0.822160156954691,0.615812432935583,0.36970791369785,-0.269331830102816,0.143139534883721,-1.78945516458255,1,10,"1.3953488372093","8.6046511627907","12.5","-2.5"
7020,7030,12.9620777891505,990.526131026714,485.143224481277,0.441820214246674,3.69247445775673,348.549351737934,623.855794630392,0.144807179762069,-92.71,35.63,0.51705,336.14250585669,14.1,1236.93508314855,6220,2.78571428571429,0.86046511627907,"Mimus polyglottos",3.71794871794872,0,0.162790697674419,7030,244,0,0.308173346591232,0.706955703383733,-0.238838398083427,0.519516959566063,0.856860465116279,1.78945516458255,1,10,"8.6046511627907","1.3953488372093","27.8571428571429","-17.8571428571429"
7020,4060,12.2805364940736,1057.87351845199,253.009213490423,0.491697835810979,4.0745512638366,256.507435603172,248.659990983177,0.0944791401895781,-92.71,35.63,0.51705,336.14250585669,14.1,1236.93508314855,4120,3,0.325581395348837,"Melanerpes erythrocephalus",5.11904761904762,1.33333333333333,0.604651162790698,4060,203,0.307692307692308,0.446543284919474,0.698075532490905,0.334325164404479,0.268336101896672,0.327325581395349,-0.720306099053987,1,10,"3.25581395348837","6.74418604651163","30","-20"
